"mz","mzmin","mzmax","rt","rtmin","rtmax","into","intb","maxo","sn","sample","is_filled","msLevel","filename"
156.110037299591,156.109939575195,156.110336303711,235.986,232.248,240.086,303344.852300782,290855.587801059,91914.59375,12,1,0,1,"Beer_multibeers_1_fullscan1.mzML"
189.112106565987,189.112030029297,189.112167358398,245.415,240.086,253.217,1492847.48148574,1481152.96717599,237018.359375,50,1,0,1,"Beer_multibeers_1_fullscan1.mzML"
221.080787516598,221.080703735352,221.080841064453,212.928,206.557,219.171,13125154.6189094,12990690.4377105,1810795.5,76,1,0,1,"Beer_multibeers_1_fullscan1.mzML"
297.169471159352,297.169128417969,297.169830322266,244.174,237.597,246.818,1908333.00179911,1884444.27971253,275402.5625,32,1,0,1,"Beer_multibeers_1_fullscan1.mzML"
297.169661639715,297.16943359375,297.170288085938,232.248,228.285,237.597,745887.339053572,724778.423799108,120841.703125,14,1,0,1,"Beer_multibeers_1_fullscan1.mzML"
297.232970123673,297.232666015625,297.233947753906,246.818,234.741,255.711,1909648.72118408,1897321.74870208,284010.3125,50,1,0,1,"Beer_multibeers_1_fullscan1.mzML"
312.253321998571,312.252899169922,312.253814697266,241.329,237.597,250.546,783087.952522655,749641.779359081,114111.6796875,12,1,0,1,"Beer_multibeers_1_fullscan1.mzML"
322.210537860827,322.210205078125,322.210998535156,238.842,229.531,245.415,1013371.13154492,962250.827913491,131416.75,8,1,0,1,"Beer_multibeers_1_fullscan1.mzML"
369.203330369522,369.202911376953,369.203521728516,244.174,238.842,253.217,2682487.46803977,2682473.09303977,360694.59375,360694,1,0,1,"Beer_multibeers_1_fullscan1.mzML"
369.203227978429,369.202819824219,369.203735351562,235.986,233.495,238.842,542020.575611329,542015.228611329,130547.1015625,130546,1,0,1,"Beer_multibeers_1_fullscan1.mzML"
398.216700890804,398.216583251953,398.216827392578,234.741,228.285,241.329,5631075.234,5580436.7707449,629449,40,1,0,1,"Beer_multibeers_1_fullscan1.mzML"
398.216195632784,398.215728759766,398.216705322266,219.171,212.928,228.285,1708857.48107275,1659175.96209796,187244.28125,9,1,0,1,"Beer_multibeers_1_fullscan1.mzML"
400.232753301085,400.232330322266,400.233856201172,240.086,225.612,251.971,2772978.6975877,2662297.34630607,201774.703125,12,1,0,1,"Beer_multibeers_1_fullscan1.mzML"
534.434676374053,534.434509277344,534.434875488281,237.597,230.778,245.415,3563686.33684517,3433626.57547327,382650.5625,10,1,0,1,"Beer_multibeers_1_fullscan1.mzML"
212.136207015678,212.136032104492,212.13639831543,244.174,237.597,253.217,1613051.25226237,1532924.89408511,177491.875,10,1,0,1,"Beer_multibeers_1_fullscan1.mzML"
265.162704925674,265.162506103516,265.163055419922,251.971,246.818,254.463,505770.762721353,505764.39188802,100906.4921875,100905,1,0,1,"Beer_multibeers_1_fullscan1.mzML"
333.169503554743,333.169097900391,333.169982910156,217.928,210.28,232.248,4823090.62865809,4818958.84757917,372338.65625,159,1,0,1,"Beer_multibeers_1_fullscan1.mzML"
333.169269740901,333.168701171875,333.169616699219,251.971,248.06,254.463,357804.152114062,356599.864320529,82756.125,35,1,0,1,"Beer_multibeers_1_fullscan1.mzML"
340.211470239102,340.210968017578,340.211700439453,245.415,238.842,253.217,2051886.07577237,1991743.20310143,252533.640625,15,1,0,1,"Beer_multibeers_1_fullscan1.mzML"
352.217456267723,352.216979980469,352.218200683594,249.302,237.597,254.463,3609273.66553125,3609258.09691586,335177.84375,335177,1,0,1,"Beer_multibeers_1_fullscan1.mzML"
354.233047724412,354.232971191406,354.233154296875,245.415,238.842,253.217,11241309.889027,11230043.7784916,1280090.375,193,1,0,1,"Beer_multibeers_1_fullscan1.mzML"
355.211289157657,355.211059570312,355.211608886719,240.086,212.928,254.463,13623202.4096091,13397278.9182202,665639.4375,29,1,0,1,"Beer_multibeers_1_fullscan1.mzML"
355.245582471344,355.245391845703,355.245819091797,244.174,234.741,250.546,7133905.19605468,7122243.96718693,786043.25,91,1,0,1,"Beer_multibeers_1_fullscan1.mzML"
419.278354160003,419.278045654297,419.278717041016,230.778,224.366,235.986,1556547.78987847,1519455.43073854,199322.25,15,1,0,1,"Beer_multibeers_1_fullscan1.mzML"
449.272969064201,449.272644042969,449.273376464844,251.971,245.415,259.82,1647138.19037642,1640632.77598043,281428.53125,38,1,0,1,"Beer_multibeers_1_fullscan1.mzML"
481.279721539284,481.279510498047,481.279968261719,217.928,209.04,224.366,8272969.50175392,8241246.30089423,896091.4375,73,1,0,1,"Beer_multibeers_1_fullscan1.mzML"
481.279320982913,481.278686523438,481.279724121094,244.174,238.842,249.302,2298132.56414062,2275648.73478379,254530.078125,21,1,0,1,"Beer_multibeers_1_fullscan1.mzML"
638.336665937409,638.336486816406,638.336791992188,219.171,210.28,230.778,4170686.93388574,4155898.91155367,306738.3125,52,1,0,1,"Beer_multibeers_1_fullscan1.mzML"
638.336215511562,638.33544921875,638.337585449219,248.06,234.741,262.683,2114050.49567466,2096771.8655643,180459.140625,25,1,0,1,"Beer_multibeers_1_fullscan1.mzML"
83.0853766736502,83.0852966308594,83.0854110717773,246.818,240.086,250.546,449467.497285155,438522.803356004,108185.2421875,24,1,0,1,"Beer_multibeers_1_fullscan1.mzML"
147.065220635783,147.065170288086,147.065368652344,242.932,234.741,248.06,599016.432060546,529475.433578322,120757.1875,9,1,0,1,"Beer_multibeers_1_fullscan1.mzML"
174.120554963854,174.120391845703,174.120620727539,246.818,233.495,258.573,2178269.05798026,2155629.9834679,197691.3125,30,1,0,1,"Beer_multibeers_1_fullscan1.mzML"
267.171583372804,267.171325683594,267.171661376953,233.495,217.928,246.818,7857080.79174716,6810516.23674924,560286,11,1,0,1,"Beer_multibeers_1_fullscan1.mzML"
305.21105106738,305.210601806641,305.212005615234,235.986,205.268,272.124,4128835.69062623,3991396.38919728,240894.59375,21,1,0,1,"Beer_multibeers_1_fullscan1.mzML"
308.168367565338,308.16796875,308.168609619141,240.086,234.741,245.415,1173701.58421289,1154566.55646659,146032.703125,16,1,0,1,"Beer_multibeers_1_fullscan1.mzML"
308.168702967149,308.167999267578,308.169219970703,249.302,245.415,255.711,690381.94867383,671924.552601512,130198.75,14,1,0,1,"Beer_multibeers_1_fullscan1.mzML"
312.180345798498,312.179443359375,312.180694580078,246.818,237.597,255.711,858757.907626674,809774.27059297,119510.3515625,10,1,0,1,"Beer_multibeers_1_fullscan1.mzML"
340.221296188128,340.220703125,340.221954345703,253.217,249.302,255.711,403102.226475001,383609.940976543,85573.203125,5,1,0,1,"Beer_multibeers_1_fullscan1.mzML"
345.257426936343,345.256622314453,345.258178710938,248.06,240.086,255.711,1328515.2053833,1327166.53292721,186099.390625,131,1,0,1,"Beer_multibeers_1_fullscan1.mzML"
346.164713271033,346.164428710938,346.164855957031,248.06,240.086,255.711,1974804.95198568,1970801.37965109,214525.6875,70,1,0,1,"Beer_multibeers_1_fullscan1.mzML"
346.230744131443,346.230163574219,346.231231689453,253.217,244.174,255.711,1105447.82946267,1103137.59838837,181892,76,1,0,1,"Beer_multibeers_1_fullscan1.mzML"
351.191059831581,351.190612792969,351.191284179688,248.06,244.174,257.326,783188.920650001,761862.269885344,102224.0625,14,1,0,1,"Beer_multibeers_1_fullscan1.mzML"
351.190924450988,351.190460205078,351.191192626953,241.329,237.597,244.174,338027.741054687,327362.794120445,84800.9296875,11,1,0,1,"Beer_multibeers_1_fullscan1.mzML"
367.186871852506,367.186004638672,367.187286376953,251.971,235.986,279.929,1614931.69226332,1517554.34706165,95327.0625,7,1,0,1,"Beer_multibeers_1_fullscan1.mzML"
387.143869213235,387.143798828125,387.143951416016,251.971,249.302,255.711,482227.570235939,476462.539590405,101269.40625,11,1,0,1,"Beer_multibeers_1_fullscan1.mzML"
390.201828180688,390.200592041016,390.202270507812,246.818,234.741,250.546,1040783.38709554,1013954.74221796,126102.8203125,11,1,0,1,"Beer_multibeers_1_fullscan1.mzML"
445.258271581287,445.257995605469,445.258483886719,219.171,202.76,237.597,21836712.5849902,21806669.3581455,1168464.5,148,1,0,1,"Beer_multibeers_1_fullscan1.mzML"
445.258177951887,445.2578125,445.258850097656,253.217,246.818,255.711,929193.953336496,921524.681690564,137672.59375,17,1,0,1,"Beer_multibeers_1_fullscan1.mzML"
227.183371604295,227.183242797852,227.183609008789,254.463,242.932,259.82,866836.890362981,816455.360395004,108393.59375,10,1,0,1,"Beer_multibeers_1_fullscan1.mzML"
231.137991034398,231.137847900391,231.138229370117,250.546,248.06,257.326,355479.174527903,332031.902820871,88889.6640625,8,1,0,1,"Beer_multibeers_1_fullscan1.mzML"
248.185517152179,248.185394287109,248.185562133789,249.302,245.415,257.326,783730.560385853,783719.972830297,116156.4375,116155,1,0,1,"Beer_multibeers_1_fullscan1.mzML"
261.184755364515,261.184478759766,261.18505859375,242.932,227.04,259.82,2238026.00444844,2230367.80812162,141123.03125,47,1,0,1,"Beer_multibeers_1_fullscan1.mzML"
283.226394188653,283.226226806641,283.226531982422,253.217,246.818,257.326,275177.367492188,263631.871946765,43691.625,6,1,0,1,"Beer_multibeers_1_fullscan1.mzML"
295.162650558468,295.162445068359,295.162750244141,250.546,242.932,257.326,7761108.91573297,7761095.83027843,932531.9375,932531,1,0,1,"Beer_multibeers_1_fullscan1.mzML"
308.185464291052,308.185363769531,308.185668945312,233.495,223.123,242.932,9913766.51607656,9863942.13930746,1529276.625,144,1,0,1,"Beer_multibeers_1_fullscan1.mzML"
349.142533111617,349.142333984375,349.142791748047,253.217,246.818,258.573,1138867.77462348,1137248.52843032,211346.421875,91,1,0,1,"Beer_multibeers_1_fullscan1.mzML"
366.236487079815,366.236206054688,366.237396240234,248.06,238.842,255.711,2130068.0587491,2119926.37897818,256113.5,63,1,0,1,"Beer_multibeers_1_fullscan1.mzML"
368.181150615649,368.180969238281,368.181335449219,251.971,246.818,257.326,481076.77113379,453599.456425332,78545.4296875,6,1,0,1,"Beer_multibeers_1_fullscan1.mzML"
398.289938467494,398.289794921875,398.290100097656,230.778,225.612,235.986,628868.802751465,624954.413154915,101434.4765625,30,1,0,1,"Beer_multibeers_1_fullscan1.mzML"
398.289278416724,398.288818359375,398.289489746094,254.463,250.546,257.326,205285.904671876,202727.628070313,37677.2109375,11,1,0,1,"Beer_multibeers_1_fullscan1.mzML"
427.26677890203,427.266296386719,427.267272949219,250.546,245.415,262.683,1090308.58701202,1086648.75103383,124166.6328125,27,1,0,1,"Beer_multibeers_1_fullscan1.mzML"
437.253027490483,437.252288818359,437.253601074219,233.495,223.123,240.086,1175260.20792503,1142315.98567565,122609.8046875,15,1,0,1,"Beer_multibeers_1_fullscan1.mzML"
496.290493894625,496.289855957031,496.291046142578,225.612,209.04,238.842,6245687.6826318,6245657.8806318,465619.75,465619,1,0,1,"Beer_multibeers_1_fullscan1.mzML"
496.289859756727,496.289337158203,496.290283203125,249.302,245.415,253.217,422267.328535808,422258.226202475,81371.109375,81370,1,0,1,"Beer_multibeers_1_fullscan1.mzML"
506.307616473079,506.307098388672,506.307983398438,254.463,250.546,257.326,494576.77474219,494571.35074219,154870.796875,154870,1,0,1,"Beer_multibeers_1_fullscan1.mzML"
538.398387294351,538.39794921875,538.399047851562,221.879,210.28,228.285,3626288.58515625,3588107.71403446,396515.53125,40,1,0,1,"Beer_multibeers_1_fullscan1.mzML"
538.398864640341,538.398376464844,538.3994140625,253.217,246.818,259.82,1120866.07534687,1096051.58394487,145692.09375,15,1,0,1,"Beer_multibeers_1_fullscan1.mzML"
538.397962008157,538.3974609375,538.398803710938,238.842,230.778,246.818,2568478.21382813,2531629.76781167,220110,22,1,0,1,"Beer_multibeers_1_fullscan1.mzML"
147.076386086536,147.076278686523,147.076446533203,250.546,244.174,257.326,925651.053281251,852155.093852679,143019.125,12,1,0,1,"Beer_multibeers_1_fullscan1.mzML"
190.14372122439,190.143569946289,190.143814086914,246.818,240.086,254.463,1759827.52901562,1728069.9277779,212784.78125,28,1,0,1,"Beer_multibeers_1_fullscan1.mzML"
276.203648376661,276.203369140625,276.203826904297,249.302,238.842,259.82,3877258.68610937,3793135.4397959,324702.6875,17,1,0,1,"Beer_multibeers_1_fullscan1.mzML"
276.203735743354,276.203430175781,276.204193115234,229.531,223.123,234.741,1332383.21881207,1280617.67206628,163238.21875,8,1,0,1,"Beer_multibeers_1_fullscan1.mzML"
347.221491496346,347.221221923828,347.221740722656,234.741,229.531,240.086,1796056.23018067,1754777.52539227,242604.96875,17,1,0,1,"Beer_multibeers_1_fullscan1.mzML"
357.220183138117,357.219512939453,357.220794677734,255.711,251.971,258.573,147007.783614843,147002.502014843,38669.03515625,38668,1,0,1,"Beer_multibeers_1_fullscan1.mzML"
359.185118630966,359.184814453125,359.185546875,219.171,205.268,235.986,9303285.16793684,9266941.22166686,574709.6875,81,1,0,1,"Beer_multibeers_1_fullscan1.mzML"
359.185064844923,359.184631347656,359.185821533203,240.086,235.986,244.174,1529266.7469375,1517964.52660843,203320.671875,29,1,0,1,"Beer_multibeers_1_fullscan1.mzML"
359.185158487982,359.184478759766,359.185638427734,254.463,250.546,258.573,493144.4464694,483647.315903962,114118.625,16,1,0,1,"Beer_multibeers_1_fullscan1.mzML"
360.16326981774,360.162872314453,360.163452148438,255.711,251.971,258.573,151606.303558593,151601.021958593,32180.228515625,32179,1,0,1,"Beer_multibeers_1_fullscan1.mzML"
406.157970934544,406.157531738281,406.158538818359,254.463,250.546,258.573,234450.19901595,234443.509849283,44663.359375,44662,1,0,1,"Beer_multibeers_1_fullscan1.mzML"
418.316031085928,418.315887451172,418.316131591797,227.04,219.171,232.248,5923018.36752187,5891022.11290679,639728.5,54,1,0,1,"Beer_multibeers_1_fullscan1.mzML"
461.25328224076,461.252960205078,461.254089355469,219.171,205.268,225.612,3739782.22465039,3734715.25178991,309508.875,83,1,0,1,"Beer_multibeers_1_fullscan1.mzML"
461.252923826976,461.252014160156,461.254089355469,230.778,230.778,261.066,3718064.40951766,3710848.72274758,242133.625,83,1,0,1,"Beer_multibeers_1_fullscan1.mzML"
915.54938424937,915.5478515625,915.550231933594,254.463,248.06,258.573,1092147.10394067,1091165.763437,190962.578125,119,1,0,1,"Beer_multibeers_1_fullscan1.mzML"
229.199288134622,229.199081420898,229.199493408203,251.971,240.086,263.928,1106517.31197504,880777.290069444,111266.0078125,5,1,0,1,"Beer_multibeers_1_fullscan1.mzML"
255.169857192164,255.169586181641,255.170135498047,250.546,244.174,257.326,896848.383918751,869396.306680089,132692.921875,13,1,0,1,"Beer_multibeers_1_fullscan1.mzML"
259.200754941365,259.200500488281,259.201324462891,253.217,246.818,261.066,1972282.11197727,1935689.5502396,221241.265625,13,1,0,1,"Beer_multibeers_1_fullscan1.mzML"
260.185426685574,260.18505859375,260.185638427734,250.546,244.174,258.573,1080354.00685351,993538.118524628,143118.765625,9,1,0,1,"Beer_multibeers_1_fullscan1.mzML"
268.125839734311,268.125427246094,268.126281738281,241.329,227.04,259.82,3212737.28386875,3162346.75242183,204986.390625,22,1,0,1,"Beer_multibeers_1_fullscan1.mzML"
273.257387991917,273.2568359375,273.257629394531,251.971,246.818,255.711,540580.900109933,506288.142235659,87921.3125,6,1,0,1,"Beer_multibeers_1_fullscan1.mzML"
287.196176952569,287.196014404297,287.196411132812,237.597,230.778,245.415,7464097.20174503,7452438.52572489,849902.0625,202,1,0,1,"Beer_multibeers_1_fullscan1.mzML"
288.053404865481,288.053283691406,288.053497314453,254.463,248.06,259.82,672779.840833333,670560.386025304,109437.015625,42,1,0,1,"Beer_multibeers_1_fullscan1.mzML"
332.251298717237,332.251159667969,332.251373291016,250.546,244.174,258.573,2038664.40858007,2037090.30698415,227320.78125,151,1,0,1,"Beer_multibeers_1_fullscan1.mzML"
332.25082937156,332.250457763672,332.251617431641,235.986,227.04,244.174,2293436.9441836,2291587.86583829,208336.890625,138,1,0,1,"Beer_multibeers_1_fullscan1.mzML"
339.179965505214,339.179595947266,339.181243896484,255.711,251.971,259.82,597296.779018228,572687.000635891,105645.671875,8,1,0,1,"Beer_multibeers_1_fullscan1.mzML"
339.180087117714,339.179595947266,339.181243896484,248.06,215.408,248.06,1562117.60197688,1480215.85818887,205091.15625,16,1,0,1,"Beer_multibeers_1_fullscan1.mzML"
363.216266464904,363.216156005859,363.216369628906,210.28,202.76,216.687,76728541.2259717,76695727.6254058,9955750,781,1,0,1,"Beer_multibeers_1_fullscan1.mzML"
363.216413463968,363.216186523438,363.216644287109,257.326,251.971,259.82,1228072.60905208,1211120.56470619,185793.515625,14,1,0,1,"Beer_multibeers_1_fullscan1.mzML"
363.216410130719,363.21630859375,363.216522216797,228.285,216.687,233.495,16261486.3446538,16222392.4918444,2798193.5,59,1,0,1,"Beer_multibeers_1_fullscan1.mzML"
369.169646460302,369.169189453125,369.170379638672,242.932,238.842,250.546,1498847.64516666,1453591.74066542,212617.828125,11,1,0,1,"Beer_multibeers_1_fullscan1.mzML"
369.169361975907,369.168518066406,369.169738769531,255.711,250.546,261.066,936889.440859373,896211.713983682,137675.015625,7,1,0,1,"Beer_multibeers_1_fullscan1.mzML"
370.233211618612,370.232330322266,370.233764648438,245.415,240.086,251.971,1550094.7466135,1543217.66451523,232000.96875,44,1,0,1,"Beer_multibeers_1_fullscan1.mzML"
370.232823981218,370.232574462891,370.233215332031,255.711,251.971,259.82,520062.716108723,515521.006610253,111556.8984375,21,1,0,1,"Beer_multibeers_1_fullscan1.mzML"
385.221543126024,385.221008300781,385.221832275391,248.06,242.932,251.971,845585.403474611,824206.364455443,161218.421875,13,1,0,1,"Beer_multibeers_1_fullscan1.mzML"
417.263330776155,417.262756347656,417.264007568359,214.168,198.778,266.418,15006796.4176217,14984134.5540382,719608.3125,229,1,0,1,"Beer_multibeers_1_fullscan1.mzML"
495.258347641464,495.257781982422,495.258880615234,246.818,241.329,250.546,912982.883377789,907994.87571505,125318.4140625,35,1,0,1,"Beer_multibeers_1_fullscan1.mzML"
495.258467420593,495.257659912109,495.259338378906,219.171,211.521,228.285,1062586.03925481,1054647.81744718,86237.171875,24,1,0,1,"Beer_multibeers_1_fullscan1.mzML"
495.258227404907,495.257537841797,495.258819580078,234.741,230.778,241.329,1033167.37149463,1027546.65444746,147411.953125,41,1,0,1,"Beer_multibeers_1_fullscan1.mzML"
495.257977207673,495.257507324219,495.258392333984,255.711,250.546,259.82,666801.112347098,662409.614551589,105366.7734375,29,1,0,1,"Beer_multibeers_1_fullscan1.mzML"
155.046735505702,155.046646118164,155.046875,248.06,240.086,250.546,259601.877734374,246593.531758748,46008.6875,8,1,0,1,"Beer_multibeers_1_fullscan1.mzML"
250.118666097354,250.118515014648,250.119079589844,251.971,248.06,258.573,1351329.04400927,1316891.68852211,217502.875,26,1,0,1,"Beer_multibeers_1_fullscan1.mzML"
251.14708035396,251.146896362305,251.147384643555,254.463,248.06,261.066,979599.272173045,976170.253884655,139025.140625,44,1,0,1,"Beer_multibeers_1_fullscan1.mzML"
284.088991468171,284.088592529297,284.089263916016,258.573,253.217,261.066,244111.450063475,244104.909230142,67959.765625,67959,1,0,1,"Beer_multibeers_1_fullscan1.mzML"
295.1537567255,295.153625488281,295.153930664062,210.28,202.76,216.687,6931399.21456819,6863207.04595594,828080.75,38,1,0,1,"Beer_multibeers_1_fullscan1.mzML"
295.153593197318,295.153015136719,295.154296875,258.573,234.741,284.017,4182953.1026666,4009604.60356358,179569.84375,7,1,0,1,"Beer_multibeers_1_fullscan1.mzML"
303.170821754232,303.170593261719,303.171051025391,257.326,253.217,261.066,193807.132413085,188839.208818885,34488.87109375,7,1,0,1,"Beer_multibeers_1_fullscan1.mzML"
314.240425700863,314.240264892578,314.240478515625,232.248,227.04,238.842,5013803.84873959,5007925.84501039,521103.28125,154,1,0,1,"Beer_multibeers_1_fullscan1.mzML"
314.240419593936,314.240081787109,314.240783691406,245.415,238.842,253.217,4830256.27929688,4823226.96162377,544428.25,161,1,0,1,"Beer_multibeers_1_fullscan1.mzML"
314.240677001465,314.240600585938,314.240753173828,223.123,217.928,227.04,2564633.66192857,2559965.75256866,421860.03125,125,1,0,1,"Beer_multibeers_1_fullscan1.mzML"
328.219978021259,328.219635009766,328.220764160156,249.302,225.612,249.302,2682578.11652886,2567108.00239013,280852.53125,9,1,0,1,"Beer_multibeers_1_fullscan1.mzML"
344.217414021769,344.217102050781,344.217834472656,254.463,249.302,261.066,1626139.06795833,1604351.75779506,212471.59375,23,1,0,1,"Beer_multibeers_1_fullscan1.mzML"
344.217611434217,344.217254638672,344.218078613281,246.818,242.932,249.302,750591.288179688,736434.351858027,150418.6875,16,1,0,1,"Beer_multibeers_1_fullscan1.mzML"
395.241888918746,395.241516113281,395.242218017578,248.06,237.597,261.066,2054437.24431543,2016030.74576224,144647.453125,11,1,0,1,"Beer_multibeers_1_fullscan1.mzML"
412.131235728245,412.130828857422,412.131652832031,253.217,246.818,265.172,1212292.8435,1190010.66897522,111875.875,10,1,0,1,"Beer_multibeers_1_fullscan1.mzML"
412.232690029855,412.232574462891,412.232818603516,229.531,223.123,238.842,12145108.1837709,12145091.1548542,1101064.875,1101064,1,0,1,"Beer_multibeers_1_fullscan1.mzML"
412.232810335948,412.232727050781,412.23291015625,216.687,210.28,223.123,3475180.27374082,3475166.14644082,419476.6875,365014,1,0,1,"Beer_multibeers_1_fullscan1.mzML"
412.232639841984,412.232147216797,412.233581542969,248.06,238.842,253.217,4607702.61097301,4607686.92915483,399019.09375,336600,1,0,1,"Beer_multibeers_1_fullscan1.mzML"
412.232733377984,412.232482910156,412.233154296875,258.573,253.217,261.066,1163063.71623437,1163055.86723437,179827.875,166938,1,0,1,"Beer_multibeers_1_fullscan1.mzML"
437.28919140294,437.288177490234,437.290100097656,242.932,223.123,274.604,4762339.73377614,4736863.38270035,272193.0625,54,1,0,1,"Beer_multibeers_1_fullscan1.mzML"
442.310183772691,442.309326171875,442.310668945312,253.217,245.415,261.066,1157246.38785058,1157232.04110058,143302.171875,143301,1,0,1,"Beer_multibeers_1_fullscan1.mzML"
449.143905247579,449.143157958984,449.144805908203,253.217,248.06,259.82,836127.777187499,836116.017187499,137096.796875,137096,1,0,1,"Beer_multibeers_1_fullscan1.mzML"
528.192126389707,528.191467285156,528.192565917969,253.217,248.06,261.066,946093.179409764,944770.352066743,117707.859375,69,1,0,1,"Beer_multibeers_1_fullscan1.mzML"
538.280126834352,538.279357910156,538.280822753906,238.842,232.248,248.06,2077352.50296485,2055325.90295192,195286.8125,16,1,0,1,"Beer_multibeers_1_fullscan1.mzML"
538.278986917705,538.278198242188,538.279663085938,257.326,248.06,262.683,1646572.84576491,1626202.55914785,129960.2890625,11,1,0,1,"Beer_multibeers_1_fullscan1.mzML"
183.078147397862,183.077972412109,183.078231811523,248.06,242.932,255.711,1267155.80616016,1256014.321502,168728.953125,23,1,0,1,"Beer_multibeers_1_fullscan1.mzML"
257.138154978247,257.138000488281,257.138305664062,244.174,238.842,250.546,2115908.34356076,2115895.33911632,306413.71875,306413,1,0,1,"Beer_multibeers_1_fullscan1.mzML"
258.20621587543,258.206115722656,258.206298828125,224.366,217.928,230.778,12947821.1671094,12914327.8225821,1942234.625,251,1,0,1,"Beer_multibeers_1_fullscan1.mzML"
258.206216192314,258.206085205078,258.206481933594,241.329,230.778,246.818,1611248.03322917,1570073.45357563,202546.171875,16,1,0,1,"Beer_multibeers_1_fullscan1.mzML"
258.206118883354,258.206024169922,258.206329345703,259.82,255.711,263.928,354103.751074218,334633.300987138,74348.546875,9,1,0,1,"Beer_multibeers_1_fullscan1.mzML"
274.183946944775,274.183837890625,274.184051513672,250.546,244.174,257.326,7081564.07190001,7081549.60470001,943169.125,943168,1,0,1,"Beer_multibeers_1_fullscan1.mzML"
281.110148168562,281.109588623047,281.110656738281,259.82,255.711,265.172,203877.382975726,202938.422083659,37602.28515625,18,1,0,1,"Beer_multibeers_1_fullscan1.mzML"
283.183926986483,283.183715820312,283.184356689453,254.463,248.06,261.066,5916094.71650038,5907445.11666429,885292.5,155,1,0,1,"Beer_multibeers_1_fullscan1.mzML"
309.169620099685,309.169464111328,309.169769287109,242.932,237.597,251.971,1365833.73497266,1311150.66358993,152809.515625,10,1,0,1,"Beer_multibeers_1_fullscan1.mzML"
309.169600837953,309.169250488281,309.170043945312,257.326,251.971,262.683,684988.12408203,647632.391119916,89562.7421875,6,1,0,1,"Beer_multibeers_1_fullscan1.mzML"
325.175359513639,325.175170898438,325.175628662109,253.217,244.174,262.683,3043284.2364866,2890816.12586573,325857.09375,15,1,0,1,"Beer_multibeers_1_fullscan1.mzML"
328.24822008827,328.247985839844,328.248413085938,250.546,240.086,255.711,2175693.6899821,2151837.29929066,215315,27,1,0,1,"Beer_multibeers_1_fullscan1.mzML"
328.248062686675,328.247680664062,328.248413085938,228.285,220.414,240.086,1969435.04913646,1941710.07676879,147638.71875,19,1,0,1,"Beer_multibeers_1_fullscan1.mzML"
342.271822605704,342.271575927734,342.272094726562,233.495,223.123,237.597,1596891.45286399,1577976.79671623,173503.15625,24,1,0,1,"Beer_multibeers_1_fullscan1.mzML"
342.271937205067,342.271575927734,342.272827148438,240.086,240.086,269.272,2070997.58714684,2036324.5587493,189816.484375,26,1,0,1,"Beer_multibeers_1_fullscan1.mzML"
349.277688605705,349.277618408203,349.277709960938,245.415,238.842,251.971,21662826.6139687,21642844.1989502,3730659.5,415,1,0,1,"Beer_multibeers_1_fullscan1.mzML"
367.284010934283,367.283782958984,367.284332275391,225.612,217.928,238.842,2942958.55985889,2927025.7089437,238702.703125,41,1,0,1,"Beer_multibeers_1_fullscan1.mzML"
367.283761160513,367.283538818359,367.284118652344,254.463,246.818,262.683,817732.313344726,804840.168126814,108656.3046875,14,1,0,1,"Beer_multibeers_1_fullscan1.mzML"
367.283796004695,367.283630371094,367.284271240234,242.932,238.842,246.818,705280.240572917,697718.582291517,119643.8671875,20,1,0,1,"Beer_multibeers_1_fullscan1.mzML"
383.277695944264,383.277252197266,383.278076171875,255.711,251.971,262.683,853076.324648437,820614.073547578,114364.25,6,1,0,1,"Beer_multibeers_1_fullscan1.mzML"
393.225171576891,393.225067138672,393.225402832031,223.123,214.168,230.778,3741607.9090024,3701745.05683792,303570.59375,19,1,0,1,"Beer_multibeers_1_fullscan1.mzML"
393.226171503191,393.225860595703,393.226409912109,258.573,253.217,262.683,604990.057021204,583895.007302204,95653.9375,6,1,0,1,"Beer_multibeers_1_fullscan1.mzML"
393.226486420722,393.225738525391,393.226898193359,240.086,230.778,248.06,2170362.75339904,2128887.14767318,195425.96875,13,1,0,1,"Beer_multibeers_1_fullscan1.mzML"
534.445965949142,534.445739746094,534.4462890625,221.879,211.521,232.248,10241478.3495322,10041905.7141274,722078.6875,21,1,0,1,"Beer_multibeers_1_fullscan1.mzML"
538.359490687946,538.358581542969,538.360168457031,254.463,248.06,262.683,1336389.047962,1336375.75432564,160036.21875,160035,1,0,1,"Beer_multibeers_1_fullscan1.mzML"
224.147323069599,224.147125244141,224.147613525391,254.463,249.302,262.683,1484478.07550176,1481085.89902675,196185.375,73,1,0,1,"Beer_multibeers_1_fullscan1.mzML"
240.167379069099,240.167098999023,240.16764831543,254.463,228.285,284.017,3432329.56561719,3369489.1869356,137942.34375,16,1,0,1,"Beer_multibeers_1_fullscan1.mzML"
270.169989759411,270.169677734375,270.170135498047,241.329,238.842,245.415,1159368.35522812,1131219.76793379,197216.71875,15,1,0,1,"Beer_multibeers_1_fullscan1.mzML"
289.175045050328,289.174743652344,289.175720214844,257.326,251.971,265.172,4398088.14575626,4272989.66331046,519185.8125,11,1,0,1,"Beer_multibeers_1_fullscan1.mzML"
294.153465062416,294.152526855469,294.154083251953,254.463,241.329,296.928,1413304.84095647,1353497.75667092,120503.359375,11,1,0,1,"Beer_multibeers_1_fullscan1.mzML"
